consumer_id,category_code,category_name,district,division_name,division,dt_code,sanctioned_load_kw,connected_load_kw,meter_multiplier,years_as_consumer,payment_delay_avg_days,meter_status,theft_type,theft_label,consumption_Jan_kwh,bill_Jan_inr,energy_charge_Jan_inr,consumption_Feb_kwh,bill_Feb_inr,energy_charge_Feb_inr,consumption_Mar_kwh,bill_Mar_inr,energy_charge_Mar_inr,consumption_Apr_kwh,bill_Apr_inr,energy_charge_Apr_inr,consumption_May_kwh,bill_May_inr,energy_charge_May_inr,consumption_Jun_kwh,bill_Jun_inr,energy_charge_Jun_inr,consumption_Jul_kwh,bill_Jul_inr,energy_charge_Jul_inr,consumption_Aug_kwh,bill_Aug_inr,energy_charge_Aug_inr,consumption_Sep_kwh,bill_Sep_inr,energy_charge_Sep_inr,consumption_Oct_kwh,bill_Oct_inr,energy_charge_Oct_inr,consumption_Nov_kwh,bill_Nov_inr,energy_charge_Nov_inr,consumption_Dec_kwh,bill_Dec_inr,energy_charge_Dec_inr,avg_monthly_consumption_kwh,std_consumption,max_consumption_kwh,min_consumption_kwh,consumption_range_kwh,coefficient_of_variation,winter_avg_kwh,summer_avg_kwh,winter_summer_ratio,near_zero_months,avg_mom_change_pct,max_mom_change_pct,total_annual_consumption_kwh,total_annual_bill_inr,avg_monthly_bill_inr
0010400003800,DS,Domestic Supply,Srinagar,DIV-VI (BATAMALOO),Kashmir,BSB-151T/OLD TOWN,2.2,2.1,1,13,3,Functioning,None,0,368.6,1135.08,1033.41,288.6,769.68,685.41,258.3,631.28,553.61,211.1,415.69,348.28,183.0,338.22,274.5,165.9,311.29,248.85,196.0,358.7,294.0,183.2,338.54,274.8,192.6,353.35,288.9,212.4,421.64,353.94,247.3,581.04,505.75,323.7,929.99,838.09,235.9,60.44,368.6,165.9,202.7,0.2562,307.1,181.6,1.6905,0,14.59,30.89,2830.7,6584.5,548.71
0070400003801,DS,Domestic Supply,Kulgam,DIV-I (KULGAM),Kashmir,KUL-041S/GULSHAN COLONY,2.2,2.0,1,10,22,Tampered,meter_bypass,1,113.7,229.08,170.55,59.3,143.4,88.95,88.7,189.7,133.05,60.5,145.29,90.75,57.1,139.93,85.65,58.5,142.14,87.75,40.5,113.79,60.75,72.9,164.82,109.35,40.1,113.16,60.15,44.5,120.09,66.75,101.7,210.18,152.55,104.0,213.8,156.0,70.1,24.74,113.7,40.1,73.6,0.3528,94.7,52.0,1.8195,0,39.53,128.54,841.5,1925.38,160.45
0010400003802,DS,Domestic Supply,Srinagar,DIV-IX (NATIPORA),Kashmir,BTM-005T/POLICE COLONY,3.5,3.5,1,19,3,Functioning,None,0,361.5,1102.66,1002.52,317.7,902.59,811.99,234.4,522.12,449.64,203.1,379.15,313.48,194.6,356.5,291.9,180.2,333.81,270.3,163.5,307.51,245.25,174.8,325.31,262.2,214.5,431.22,363.07,210.6,413.42,346.11,249.1,589.26,513.58,336.4,988.01,893.34,236.7,63.7,361.5,163.5,198.0,0.2691,316.2,179.4,1.7621,0,14.3,35.05,2840.4,6651.56,554.3
0010400003803,DS,Domestic Supply,Srinagar,DIV-V (NOWGAM),Kashmir,SRG-194S/MAIN BAZAAR,1.2,1.1,1,11,12,Functioning,None,0,328.2,950.55,857.67,294.2,795.26,709.77,269.8,683.81,603.63,238.3,539.94,466.61,198.8,363.11,298.2,157.6,298.22,236.4,179.5,332.71,269.25,178.6,331.29,267.9,209.7,409.3,342.19,222.2,466.4,396.57,291.5,782.92,698.02,322.9,926.34,834.61,240.9,56.48,328.2,157.6,170.6,0.2344,309.2,178.6,1.7309,0,13.4,31.19,2891.3,6879.85,573.32
0070400003804,DS,Domestic Supply,Kulgam,DIV-I (KULGAM),Kashmir,KUL-194T/GULSHAN COLONY,1.7,2.0,1,29,25,Functioning,None,0,341.3,1010.38,914.65,304.6,842.76,755.01,264.7,660.51,581.44,238.5,540.85,467.48,189.4,348.31,284.1,171.4,319.96,257.1,168.5,315.39,252.75,175.5,326.41,263.25,191.8,352.09,287.7,227.4,490.15,419.19,252.3,603.88,527.5,294.1,794.81,709.34,235.0,55.41,341.3,168.5,172.8,0.2358,298.1,176.4,1.6894,0,11.37,20.59,2819.5,6605.5,550.46
0110400003805,MP,Medium Power,Jammu,DIV-V (SUNJWAN),Jammu,JMU-151T/POLICE COLONY,156.5,171.6,1,7,8,Functioning,None,0,23457.1,160477.42,145434.02,24587.4,168186.07,152441.88,19596.3,134146.77,121497.06,18576.0,127188.32,115171.2,14172.5,97156.45,87869.5,13407.0,91935.74,83123.4,14117.3,96779.99,87527.26,12968.9,88947.9,80407.18,15561.1,106626.7,96478.82,17845.3,122204.95,110640.86,22683.1,155198.74,140635.22,27501.2,188058.18,170507.44,18706.1,4693.79,27501.2,12968.9,14532.3,0.2509,24557.2,13898.9,1.7668,0,14.17,27.11,224473.2,1536907.23,128075.6
0090400003806,LP,Large Power,Bandipora,DIV-I (BANDIPORA),Kashmir,BDP-052T/GREEN LANE,2714.0,2725.8,1,4,11,Functioning,None,0,131873.8,987916.02,896741.84,124775.2,934818.5,848471.36,87899.8,658990.5,597718.64,74094.5,555726.86,503842.6,75370.4,565270.59,512518.72,60028.1,450510.19,408191.08,62858.9,471684.57,427440.52,71528.7,536534.68,486395.16,74608.6,559572.33,507338.48,72986.6,547439.77,496308.88,104130.1,780393.15,708084.68,130228.0,975605.44,885550.4,89198.6,25408.15,131873.8,60028.1,71845.7,0.2848,122751.8,66085.8,1.8575,0,15.04,42.67,1070382.7,8024462.6,668705.22
0120400003807,DS,Domestic Supply,Kathua,DIV-II (HIRANAGAR),Jammu,HRN-002S/NEW COLONY,1.2,1.2,1,20,14,Slow Running,None,0,302.1,831.35,744.13,300.3,823.13,736.31,243.7,564.59,490.09,202.9,378.25,312.62,209.3,407.48,340.46,181.8,336.34,272.7,188.1,346.26,282.15,185.8,342.64,278.7,175.0,325.62,262.5,222.9,469.6,399.62,251.1,598.39,522.28,279.6,728.57,646.26,228.5,44.23,302.1,175.0,127.1,0.1935,283.3,193.1,1.4672,0,10.4,27.37,2742.6,6152.22,512.69
0160400003808,DS,Domestic Supply,Doda,DIV-I (DODA),Jammu,DDA-092S/NEW COLONY,4.2,4.9,1,25,26,Slow Running,None,0,300.6,824.49,737.61,285.0,753.24,669.75,260.1,639.51,561.44,214.4,430.77,362.64,194.8,356.81,292.2,190.8,350.51,286.2,173.0,322.47,259.5,195.9,358.54,293.85,223.1,470.5,400.48,214.7,432.14,363.94,308.6,861.03,772.41,359.0,1091.23,991.65,243.3,55.76,359.0,173.0,186.0,0.2292,313.3,186.2,1.6826,0,13.0,43.74,2920.0,6891.24,574.27
0030400003809,DS,Domestic Supply,Anantnag,DIV-III (KULGAM-EAST),Kashmir,BIJ-194S/GREEN LANE,3.0,3.5,1,1,0,Functioning,None,0,287.5,764.65,680.62,337.1,991.21,896.39,251.4,599.77,523.59,201.0,369.57,304.35,189.8,348.94,284.7,158.3,299.32,237.45,155.4,294.75,233.1,168.9,316.02,253.35,199.9,364.84,299.85,226.0,483.76,413.1,264.8,660.97,581.88,308.5,860.57,771.97,229.1,58.03,337.1,155.4,181.7,0.2534,299.5,167.8,1.7844,0,14.59,25.42,2748.6,6354.37,529.53
0040400003810,NDS,Non-Domestic Supply,Kupwara,DIV-II (HANDWARA),Kashmir,KUP-184S/GREEN LANE,15.0,13.0,1,15,10,Functioning,None,0,831.2,5422.2,4950.88,878.2,5796.08,5298.68,732.3,4635.45,4219.02,530.3,3028.54,2724.22,549.7,3182.86,2867.78,401.7,2005.52,1772.58,473.6,2577.49,2304.64,474.7,2586.24,2312.78,608.4,3649.82,3302.16,658.1,4045.19,3669.94,787.4,5073.77,4626.76,877.2,5788.13,5291.28,650.2,161.21,878.2,401.7,476.5,0.2479,843.5,475.0,1.7758,0,15.09,28.17,7802.8,47791.29,3982.61
0040400003811,AP,Agricultural Pump,Kupwara,DIV-II (HANDWARA),Kashmir,KUP-016T/GULSHAN COLONY,5.7,5.3,1,22,9,Functioning,None,0,668.5,564.8,534.8,518.4,444.72,414.72,503.2,432.56,402.56,372.9,328.32,298.32,365.1,322.08,292.08,288.5,260.8,230.8,334.9,297.92,267.92,367.2,323.76,293.76,409.5,357.6,327.6,388.2,340.56,310.56,489.9,421.92,391.92,643.1,544.48,514.48,445.8,115.01,668.5,288.5,380.0,0.258,580.0,329.5,1.7602,0,15.84,31.27,5349.4,4639.52,386.63
0110400003812,DS,Domestic Supply,Jammu,DIV-II (REHARI),Jammu,NGT-174T/HILAL PARK,2.7,2.4,1,16,14,Functioning,None,0,357.1,1082.56,983.38,317.1,899.86,809.38,251.6,600.68,524.46,203.4,380.53,314.79,213.2,425.29,357.42,153.7,292.08,230.55,174.6,325.0,261.9,179.4,332.56,269.1,198.0,361.85,297.0,237.4,535.82,462.69,251.4,599.77,523.59,325.7,939.13,846.79,238.5,62.23,357.1,153.7,203.4,0.2609,312.8,180.5,1.7331,0,15.07,29.55,2862.6,6775.13,564.59
0110400003813,DS,Domestic Supply,Jammu,DIV-V (SUNJWAN),Jammu,NGT-200S/GULSHAN COLONY,3.6,3.8,1,14,75,Reversed,meter_tampering,1,193.5,354.76,290.25,144.8,278.06,217.2,134.8,262.31,202.2,85.8,185.13,128.7,95.5,200.41,143.25,100.9,208.92,151.35,76.1,169.86,114.15,74.9,167.97,112.35,94.8,199.31,142.2,92.3,195.37,138.45,136.0,264.2,204.0,153.7,292.08,230.55,115.3,35.19,193.5,74.9,118.6,0.3053,157.0,90.8,1.7284,0,18.28,47.35,1383.1,2778.38,231.53
0190400003814,DS,Domestic Supply,Reasi,DIV-I (REASI),Jammu,RSI-028S/GULSHAN COLONY,1.3,1.3,1,14,14,Functioning,None,0,346.7,1035.05,938.14,333.4,974.3,880.29,220.8,460.0,390.48,224.0,474.62,404.4,164.5,309.09,246.75,189.5,348.46,284.25,180.1,333.66,270.15,185.3,341.85,277.95,221.3,462.29,392.66,240.5,549.98,476.17,283.5,746.38,663.22,301.6,829.06,741.96,240.9,58.87,346.7,164.5,182.2,0.2443,316.3,178.0,1.7766,0,12.82,33.77,2891.2,6864.74,572.06
0140400003815,DS,Domestic Supply,Rajouri,DIV-I (RAJOURI),Jammu,RAJ-077S/GREEN LANE,3.2,3.1,1,10,69,Slow Running,meter_bypass,1,99.6,206.87,149.4,95.9,201.04,143.85,96.8,202.46,145.2,55.8,137.88,83.7,66.4,154.58,99.6,41.5,115.36,62.25,47.6,124.97,71.4,44.2,119.62,66.3,49.4,127.81,74.1,86.6,186.39,129.9,65.8,153.63,98.7,89.1,190.33,133.65,69.9,21.49,99.6,41.5,58.1,0.3075,87.6,51.8,1.69,0,24.71,75.3,838.7,1920.94,160.08
0040400003816,SP,Small Power,Kupwara,DIV-I (KUPWARA),Kashmir,HDW-082S/HILAL PARK,40.7,40.6,1,30,5,Slow Running,None,0,5676.6,44642.82,41342.16,4835.6,37771.85,34950.56,3752.2,28920.47,26716.72,3629.4,27917.2,25783.44,3071.6,23359.97,21544.16,2584.6,19381.18,17842.96,2733.4,20596.88,18973.84,3215.6,24536.45,22638.56,3597.1,27653.31,25537.96,3338.9,25543.81,23575.64,4643.8,36204.85,33492.88,5434.2,42662.41,39499.92,3876.1,986.55,5676.6,2584.6,3092.0,0.2545,5147.6,2796.5,1.8407,0,15.48,39.08,46513.0,359191.2,29932.6
0200400003817,LP,Large Power,Samba,DIV-I (SAMBA),Jammu,SMB-140S/RIVERSIDE COLONY,4097.5,3552.6,1,18,1,Functioning,None,0,115596.8,866164.06,786058.24,126477.4,947550.95,860046.32,89921.3,674111.32,611464.84,86879.6,651359.41,590781.28,68748.1,515735.79,467487.08,61531.8,461757.86,418416.24,68012.2,510231.26,462482.96,71824.0,538743.52,488403.2,77662.8,582417.74,528107.04,71846.9,538914.81,488558.92,109018.1,816955.39,741323.08,111960.0,838960.8,761328.0,88289.9,21138.49,126477.4,61531.8,64945.6,0.2394,115763.1,66097.4,1.7514,0,14.48,51.74,1059479.0,7942902.91,661908.58
0010400003818,DS,Domestic Supply,Srinagar,DIV-VIII (ZAKURA),Kashmir,KHM-044S/MODEL TOWN,4.7,4.4,1,21,12,Functioning,None,0,330.4,960.6,867.24,361.2,1101.28,1001.22,260.3,640.43,562.31,241.2,553.18,479.22,168.5,315.39,252.75,167.7,314.13,251.55,159.9,301.84,239.85,194.5,356.34,291.75,178.2,330.66,267.3,246.5,577.38,502.27,253.2,607.99,531.42,291.9,784.75,699.76,237.8,63.75,361.2,159.9,201.3,0.2681,309.2,165.4,1.8696,0,15.11,38.33,2853.5,6843.97,570.33
0120400003819,DS,Domestic Supply,Kathua,DIV-II (HIRANAGAR),Jammu,KTH-087S/RIVERSIDE COLONY,4.6,4.4,1,26,15,Functioning,None,0,337.3,992.12,897.25,306.9,853.26,765.01,244.9,570.09,495.31,219.4,453.61,384.39,208.7,404.73,337.84,166.8,312.71,250.2,177.9,330.19,266.85,178.9,331.77,268.35,194.9,356.97,292.35,245.3,571.91,497.06,273.6,701.17,620.16,316.2,895.74,805.47,239.2,55.76,337.3,166.8,170.5,0.2331,308.5,184.5,1.6724,0,12.16,25.86,2870.8,6774.27,564.52
0010400003820,NDS,Non-Domestic Supply,Srinagar,DIV-VI (BATAMALOO),Kashmir,SRG-088S/POLICE COLONY,15.2,16.5,1,18,24,Functioning,None,0,792.5,5114.34,4664.5,862.0,5667.21,5178.8,662.5,4080.19,3702.5,624.6,3778.69,3422.04,491.2,2717.5,2434.88,512.8,2889.32,2594.72,451.0,2397.71,2137.4,491.0,2715.9,2433.4,572.0,3360.26,3032.8,577.2,3401.63,3071.28,834.0,5444.47,4971.6,747.7,4757.95,4332.98,634.9,137.54,862.0,451.0,411.0,0.2166,809.0,485.0,1.6681,0,14.23,44.49,7618.5,46325.17,3860.43
0010400003821,NDS,Non-Domestic Supply,Srinagar,DIV-I (BASANT BAGH),Kashmir,KHM-155T/HILAL PARK,16.9,18.4,1,16,23,Functioning,None,0,912.3,6067.35,5551.02,881.1,5819.15,5320.14,720.9,4544.76,4134.66,518.0,2930.69,2633.2,562.9,3287.87,2965.46,473.0,2572.71,2300.2,413.9,2102.57,1862.86,446.2,2359.52,2101.88,539.9,3104.9,2795.26,526.7,2999.9,2697.58,819.3,5327.53,4862.82,907.0,6025.18,5511.8,643.4,183.11,912.3,413.9,498.4,0.2846,879.9,483.3,1.8208,0,16.76,55.55,7721.2,47142.13,3928.51
0030400003822,SP,Small Power,Anantnag,DIV-II (ISLAMABAD),Kashmir,ISB-003S/GREEN LANE,54.2,52.6,1,8,10,Functioning,None,0,5287.2,41461.42,38382.72,5243.3,41102.76,38049.08,4270.5,33154.98,30655.8,3740.7,28826.52,26629.32,2955.5,22411.43,20661.8,2544.5,19053.56,17538.2,3294.2,25178.61,23235.92,3275.5,25025.84,23093.8,3163.7,24112.43,22244.12,3333.0,25495.61,23530.8,4657.5,36316.78,33597.0,5298.4,41552.93,38467.84,3922.0,947.15,5298.4,2544.5,2753.9,0.2415,5121.6,2931.4,1.7472,0,14.45,39.74,47064.0,363692.87,30307.74
0070400003823,DS,Domestic Supply,Kulgam,DIV-I (KULGAM),Kashmir,KUL-013S/NEW COLONY,2.6,2.7,1,6,11,Functioning,None,0,346.6,1034.6,937.71,296.3,804.86,718.9,240.0,547.7,474.0,194.2,355.86,291.3,183.1,338.38,274.65,169.1,316.33,253.65,152.8,290.66,229.2,163.3,307.2,244.95,184.3,340.27,276.45,232.3,512.53,440.5,271.9,693.4,612.76,355.5,1075.24,976.42,232.5,67.83,355.5,152.8,202.7,0.2918,317.6,168.3,1.8866,0,15.38,30.75,2789.4,6617.03,551.42
0090400003824,DS,Domestic Supply,Bandipora,DIV-I (BANDIPORA),Kashmir,BDP-057T/MODEL TOWN,3.6,4.2,1,20,29,Functioning,None,0,315.0,890.26,800.25,317.5,901.68,811.12,246.6,577.85,502.71,191.9,352.24,287.85,173.7,323.58,260.55,161.1,303.73,241.65,174.3,324.52,261.45,202.6,376.88,311.31,195.2,357.44,292.8,209.0,406.11,339.15,250.7,596.57,520.54,294.6,797.09,711.51,227.7,53.67,317.5,161.1,156.4,0.2357,294.5,169.7,1.7351,0,12.24,22.33,2732.2,6207.95,517.33
0010400003825,SP,Small Power,Srinagar,DIV-III (RAINAWARI),Kashmir,KRN-052T/MAIN BAZAAR,55.3,61.0,1,1,3,Functioning,None,0,5739.6,45157.53,41820.96,4796.0,37448.32,34649.6,4394.1,34164.8,31595.16,3779.1,29140.25,26921.16,2984.7,22650.0,20883.72,2873.4,21740.68,20037.84,2616.4,19640.99,18084.64,3149.8,23998.87,22138.48,3323.2,25415.54,23456.32,3744.2,28855.11,26655.92,4830.6,37731.0,34912.56,5123.3,40122.36,37137.08,3946.2,967.89,5739.6,2616.4,3123.2,0.2453,5122.4,2824.8,1.8133,0,13.29,29.02,47354.4,366065.45,30505.45
0010400003826,NDS,Non-Domestic Supply,Srinagar,DIV-VI (BATAMALOO),Kashmir,BEM-179T/OLD TOWN,18.2,21.5,1,26,2,Functioning,None,0,830.0,5412.65,4942.0,942.5,6307.59,5774.5,614.7,3699.94,3348.78,497.3,2766.02,2480.02,474.0,2580.67,2307.6,504.4,2822.5,2532.56,507.2,2844.78,2553.28,449.1,2382.59,2123.34,594.3,3537.66,3197.82,576.4,3395.26,3065.36,685.4,4262.36,3871.96,936.5,6259.86,5730.1,634.3,169.4,942.5,449.1,493.4,0.2671,848.6,495.2,1.7137,0,16.49,36.64,7611.8,46271.88,3855.99
0100400003827,NDS,Non-Domestic Supply,Budgam,DIV-II (CHADOORA),Kashmir,CHD-027S/OLD TOWN,6.7,6.0,1,3,22,Functioning,None,0,800.3,5176.39,4722.22,879.8,5808.81,5310.52,571.7,3357.87,3030.58,573.1,3369.01,3040.94,440.0,2310.2,2056.0,463.1,2493.96,2226.94,465.1,2509.87,2241.74,424.6,2187.69,1942.04,511.5,2878.98,2585.1,623.2,3767.56,3411.68,792.7,5115.93,4665.98,765.6,4900.35,4465.44,609.2,154.15,879.8,424.6,455.2,0.253,809.6,456.1,1.7752,0,14.16,35.02,7310.7,43876.62,3656.39
0010400003828,DS,Domestic Supply,Srinagar,DIV-V (NOWGAM),Kashmir,NWG-163T/NEW COLONY,2.7,3.0,1,29,25,Functioning,None,0,317.1,899.86,809.38,325.4,937.76,845.49,246.9,579.22,504.01,192.0,352.4,288.0,192.6,353.35,288.9,162.0,305.15,243.0,162.5,305.94,243.75,175.9,327.04,263.85,191.3,351.3,286.95,233.3,517.1,444.86,303.3,836.83,749.36,314.7,888.89,798.94,234.8,61.72,325.4,162.0,163.4,0.2629,315.1,172.4,1.8282,0,12.56,30.0,2817.0,6654.84,554.57
0110400003829,DS,Domestic Supply,Jammu,DIV-I (JAMMU CITY),Jammu,JMU-175S/HILAL PARK,4.9,4.6,1,14,7,Functioning,None,0,285.7,756.43,672.79,330.2,959.69,866.37,229.3,498.83,427.46,235.7,528.05,455.29,192.0,352.4,288.0,157.2,297.59,235.8,147.1,281.68,220.65,197.0,360.28,295.5,209.0,406.11,339.15,250.4,595.2,519.24,309.3,864.22,775.45,289.4,773.33,688.89,236.0,56.36,330.2,147.1,183.1,0.2388,303.6,165.4,1.8355,0,16.53,33.92,2832.3,6673.81,556.15
0170400003830,AP,Agricultural Pump,Kishtwar,DIV-I (KISHTWAR),Jammu,KSW-124T/MAIN BAZAAR,16.1,17.4,1,10,24,Functioning,None,0,589.5,501.6,471.6,638.1,540.48,510.48,497.0,427.6,397.6,373.5,328.8,298.8,393.1,344.48,314.48,327.7,292.16,262.16,328.7,292.96,262.96,341.7,303.36,273.36,377.1,331.68,301.68,388.0,340.4,310.4,531.1,454.88,424.88,639.7,541.76,511.76,452.1,115.18,639.7,327.7,312.0,0.2548,599.6,349.8,1.714,0,13.81,36.88,5425.2,4700.16,391.68
0010400003831,NDS,Non-Domestic Supply,Srinagar,DIV-IV (BEMINA),Kashmir,KHM-182T/NEW COLONY,14.4,16.2,1,3,14,Functioning,None,0,783.0,5038.77,4594.2,847.2,5549.48,5069.28,623.9,3773.12,3416.86,594.3,3537.66,3197.82,570.8,3350.71,3023.92,420.2,2152.69,1909.48,415.9,2118.48,1877.66,437.9,2293.49,2040.46,509.2,2860.69,2568.08,669.4,4135.08,3753.56,679.9,4218.6,3831.26,782.9,5037.97,4593.46,611.2,141.4,847.2,415.9,431.3,0.2313,773.2,469.0,1.6488,0,12.76,31.46,7334.6,44066.74,3672.23
0030400003832,DS,Domestic Supply,Anantnag,DIV-I (ANANTNAG),Kashmir,BIJ-165T/MAIN BAZAAR,3.0,3.0,1,13,27,Functioning,None,0,342.3,1014.96,919.0,311.4,873.82,784.59,213.9,428.49,360.47,210.8,414.33,346.98,195.5,357.91,293.25,154.4,293.18,231.6,154.2,292.86,231.3,204.5,385.56,319.57,203.3,380.08,314.36,213.7,427.57,359.59,293.1,790.24,704.99,313.3,882.5,792.86,234.2,61.14,342.3,154.2,188.1,0.261,315.0,168.0,1.8748,0,13.87,37.15,2810.4,6541.5,545.12
0120400003833,DS,Domestic Supply,Kathua,DIV-I (KATHUA),Jammu,HRN-157S/HILAL PARK,2.4,2.1,1,19,9,Functioning,None,0,284.4,750.5,667.14,330.3,960.14,866.8,263.8,656.41,577.53,237.4,535.82,462.69,200.7,368.19,303.04,155.9,295.54,233.85,182.1,336.81,273.15,201.7,372.76,307.39,195.8,358.39,293.7,241.3,553.63,479.66,272.9,697.97,617.11,304.5,842.31,754.58,239.2,51.09,330.3,155.9,174.4,0.2136,298.0,179.6,1.6597,0,14.77,23.24,2870.8,6728.47,560.71
0160400003834,LP,Large Power,Doda,DIV-I (DODA),Jammu,DDA-170T/RIVERSIDE COLONY,1052.6,922.9,1,22,23,Functioning,None,0,136395.8,1021740.58,927491.44,118868.3,890634.88,808304.44,82616.9,619474.41,561794.92,84743.2,635379.14,576253.76,65101.7,488460.72,442691.56,58031.5,435575.62,394614.2,67413.8,505755.22,458413.84,75148.1,563607.79,511007.08,69301.9,519878.21,471252.92,79202.0,593930.96,538573.6,101703.0,762238.44,691580.4,127935.5,958457.54,869961.4,88871.8,25077.41,136395.8,58031.5,78364.3,0.2822,121225.6,63515.7,1.9086,0,16.72,30.5,1066461.7,7995133.51,666261.13
0180400003835,DS,Domestic Supply,Ramban,DIV-I (RAMBAN),Jammu,RBN-145T/GULSHAN COLONY,2.7,3.0,1,27,0,Functioning,None,0,285.2,754.15,670.62,301.8,829.97,742.83,235.5,527.14,454.42,233.4,517.55,445.29,170.6,318.69,255.9,196.8,359.96,295.2,148.2,283.42,222.3,160.9,303.42,241.35,185.2,341.69,277.8,231.1,507.04,435.28,285.8,756.89,673.23,307.3,855.1,766.75,228.5,54.32,307.3,148.2,159.1,0.2377,295.0,171.9,1.7166,0,15.94,26.91,2741.8,6355.02,529.59
0110400003836,DS,Domestic Supply,Jammu,DIV-II (REHARI),Jammu,GGL-097S/RIVERSIDE COLONY,1.0,0.9,1,4,2,Functioning,None,0,318.0,903.96,813.3,309.5,865.15,776.33,252.9,606.62,530.12,200.5,367.29,302.18,172.5,321.69,258.75,161.4,304.21,242.1,184.2,340.11,276.3,181.4,335.71,272.1,200.4,366.83,301.74,220.3,457.73,388.31,259.2,635.4,557.52,279.7,729.02,646.69,228.3,51.79,318.0,161.4,156.6,0.2268,291.6,172.7,1.6885,0,11.25,20.72,2740.0,6233.72,519.48
0110400003837,LP,Large Power,Jammu,DIV-II (REHARI),Jammu,GGL-125S/LINK ROAD,610.5,708.5,1,2,4,Slow Running,None,0,128356.0,961602.88,872820.8,125755.0,942147.4,855134.0,82371.9,617641.81,560128.92,80718.9,605277.37,548888.52,70745.6,530677.09,481070.08,70246.9,526946.81,477678.92,58461.1,438789.03,397535.48,59304.1,445094.67,403267.88,71841.6,538875.17,488522.88,77786.8,583345.26,528950.24,96003.8,719608.42,652825.84,120193.6,900548.13,817316.48,86815.4,23973.39,128356.0,58461.1,69894.9,0.2761,117577.1,66484.5,1.7685,0,13.44,34.5,1041785.3,7810554.04,650879.5
0050400003838,NDS,Non-Domestic Supply,Pulwama,DIV-I (PULWAMA),Kashmir,PUL-176T/LINK ROAD,12.7,14.6,1,23,110,Tampered,direct_hooking,1,151.0,619.44,483.2,64.6,322.22,206.72,33.9,216.62,108.48,47.7,264.09,152.64,24.1,182.9,77.12,22.7,178.09,72.64,48.8,267.87,156.16,24.6,184.62,78.72,41.9,244.14,134.08,81.8,381.39,261.76,57.0,296.08,182.4,70.1,341.14,224.32,55.7,34.01,151.0,22.7,128.3,0.6109,85.7,31.9,2.6885,0,53.11,114.98,668.2,3498.6,291.55
0060400003839,DS,Domestic Supply,Shopian,DIV-I (SHOPIAN),Kashmir,SHP-158T/RIVERSIDE COLONY,4.4,4.1,1,14,20,Functioning,None,0,336.0,986.18,891.6,324.2,932.28,840.27,240.0,547.7,474.0,208.4,403.37,336.54,218.6,449.96,380.91,201.0,369.57,304.35,199.7,364.53,299.55,167.7,314.13,251.55,218.4,449.04,380.04,223.1,470.5,400.48,290.6,778.82,694.11,341.4,1010.84,915.09,247.4,57.06,341.4,167.7,173.7,0.2306,323.1,206.4,1.5649,0,13.85,30.26,2969.1,7076.92,589.74
0010400003840,AP,Agricultural Pump,Srinagar,DIV-IX (NATIPORA),Kashmir,KHM-056S/GREEN LANE,27.0,29.5,1,8,5,Functioning,None,0,600.4,510.32,480.32,595.2,506.16,476.16,459.0,397.2,367.2,431.1,374.88,344.88,321.7,287.36,257.36,293.6,264.88,234.88,289.8,261.84,231.84,319.1,285.28,255.28,391.6,343.28,313.28,433.6,376.88,346.88,579.8,493.84,463.84,562.2,479.76,449.76,439.8,115.37,600.4,289.8,310.6,0.2623,584.4,301.7,1.937,0,13.23,33.72,5277.1,4581.68,381.81
0010400003841,DS,Domestic Supply,Srinagar,DIV-III (RAINAWARI),Kashmir,KRN-175S/NEW COLONY,1.8,2.0,1,17,17,Functioning,None,0,303.1,835.91,748.49,296.7,806.67,720.64,266.7,669.65,590.14,235.6,527.6,454.86,182.3,337.12,273.45,153.2,291.29,229.8,151.6,288.77,227.4,160.7,303.1,241.05,220.0,456.35,387.0,219.2,452.7,383.52,261.1,644.08,565.79,313.4,882.95,793.29,230.3,56.59,313.4,151.6,161.8,0.2457,293.6,162.4,1.8081,0,13.27,36.9,2763.6,6496.19,541.35
0130400003842,DS,Domestic Supply,Udhampur,DIV-II (RAMNAGAR),Jammu,UDH-093T/HILAL PARK,3.0,3.1,1,29,1,Functioning,None,0,340.8,1008.1,912.48,338.8,998.97,903.78,270.1,685.19,604.94,220.8,460.0,390.48,162.9,306.57,244.35,182.8,337.91,274.2,149.4,285.31,224.1,196.0,358.7,294.0,206.5,394.69,328.27,237.4,535.82,462.69,317.1,899.86,809.38,316.6,897.57,807.21,244.9,66.59,340.8,149.4,191.4,0.2719,328.3,165.0,1.9894,0,16.46,33.57,2939.2,7168.69,597.39
0090400003843,AP,Agricultural Pump,Bandipora,DIV-I (BANDIPORA),Kashmir,BDP-176T/RIVERSIDE COLONY,28.7,28.4,1,30,16,Functioning,None,0,582.2,495.76,465.76,515.4,442.32,412.32,406.5,355.2,325.2,360.7,318.56,288.56,315.7,282.56,252.56,291.9,263.52,233.52,268.9,245.12,215.12,329.9,293.92,263.92,365.2,322.16,292.16,402.9,352.32,322.32,466.6,403.28,373.28,559.5,477.6,447.6,405.4,99.89,582.2,268.9,313.3,0.2464,530.9,292.2,1.8172,0,13.74,22.69,4865.4,4252.32,354.36
